raw_row_number,date,time,location,lat,lng,district,age,race,sex,officer_id_hash,department_name,type,arrest_made,citation,warning_issued,outcome,contraband,search_conducted,search_vehicle,search_basis,reason_for_stop,raw_subject_race_code,raw_subject_ethnicity_code,raw_search_authorization_code,raw_intervention_disposition_code
1006,11/29/13,09:26:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,33,hispanic,female,eeb3021e4a,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
1004,11/29/13,09:37:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,33,white,male,eeb3021e4a,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
1021,11/29/13,09:39:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,50,white,male,eeb3021e4a,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
1056,11/29/13,09:55:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,45,black,male,eeb3021e4a,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,B,N,N,I
1075,11/29/13,10:55:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,79,white,male,eeb3021e4a,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
1043,11/29/13,11:28:00,FLATBUSH /84,41.7444482,-72.6971918,BEHIND THE ROCKS,39,asian/pacific islander,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,A,N,N,I
1013,11/29/13,11:30:00,334 broofield,41.7450024,-72.7081167,BEHIND THE ROCKS,66,black,male,165eb6a70e,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Moving Violation,B,N,N,I
1054,11/29/13,11:58:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,37,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,B,N,N,I
1040,11/29/13,12:23:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,54,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
1010,11/29/13,12:35:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,43,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,B,N,N,I
1053,11/29/13,12:35:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,53,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,B,N,N,I
1003,11/29/13,12:35:00,FLATBUSH ST NEWFIELD,41.7413022,-72.7158652,NA,50,asian/pacific islander,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,A,N,N,I
1024,11/29/13,12:46:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,54,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
1033,11/29/13,13:02:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,51,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,B,N,N,I
1022,11/29/13,13:05:00,FALTBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,59,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
1000,11/29/13,13:09:00,1307 MAIN ST,41.7722138,-72.6763471,DOWNTOWN,50,black,female,d7407eba64,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Traffic Control Signal,B,N,N,I
1007,11/29/13,13:12:00,FALTBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,46,white,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
1074,11/29/13,13:23:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,35,asian/pacific islander,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,A,N,N,I
1038,11/29/13,13:25:00,HUDSON ST AT JEFFERSON ST,41.7554045,-72.6791031,SOUTH GREEN,40,white,male,172bfdfefb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
1060,11/29/13,13:28:00,FALTBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,38,hispanic,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
1030,11/29/13,13:42:00,3580 MAIN ST,41.7998155,-72.6597321,NORTHEAST,52,asian/pacific islander,male,d7407eba64,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,A,N,N,I
1015,11/29/13,13:44:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,60,hispanic,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
1059,11/29/13,13:45:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,43,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
1008,11/29/13,13:45:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,67,hispanic,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
1017,11/29/13,14:02:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,72,hispanic,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
1072,11/29/13,14:03:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,64,asian/pacific islander,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,A,N,N,I
1068,11/29/13,14:24:00,NEWFIELD AT FLATBUSH,41.742097,-72.7147412,BEHIND THE ROCKS,39,hispanic,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
1025,11/29/13,14:30:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,34,hispanic,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
1061,11/29/13,14:30:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,69,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
1005,11/29/13,14:32:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,62,hispanic,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
1050,11/29/13,14:34:00,110 vine st,41.7828708,-72.6880171,UPPER ALBANY,53,white,female,feb2107afd,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Moving Violation,W,N,N,V
1062,11/29/13,14:47:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,62,hispanic,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
1014,11/29/13,14:47:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,43,hispanic,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
1064,11/29/13,15:04:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,20,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,B,N,N,I
1020,11/29/13,15:04:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,24,hispanic,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
1028,11/29/13,15:17:00,FLATBUSH NEWFIELD,41.7413022,-72.7158652,NA,52,black,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,B,N,N,I
1016,11/29/13,15:27:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,53,black,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,B,N,N,I
1048,11/29/13,15:33:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,39,hispanic,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
1071,11/29/13,15:34:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,29,hispanic,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
1069,11/29/13,15:45:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,36,black,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,B,N,N,I
1051,11/29/13,15:48:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,35,white,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
1058,11/29/13,16:06:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,27,hispanic,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
1049,11/29/13,16:08:00,FLASTBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,55,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,B,N,N,I
1044,11/29/13,16:50:00,FALTBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,31,asian/pacific islander,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,A,N,N,I
1042,11/29/13,17:01:00,NEWFIELD AT FLATBUSH,41.742097,-72.7147412,BEHIND THE ROCKS,34,asian/pacific islander,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,A,N,N,I
1067,11/29/13,17:15:00,HARTFORD,41.7637111,-72.6850932,DOWNTOWN,50,black,male,b0b43009dc,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Other,B,N,N,V
1029,11/29/13,17:32:00,maple av at chapen st,41.7343533,-72.6866992,SOUTH END,43,hispanic,male,73502a99e3,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Stop Sign,W,H,N,I
1037,11/29/13,18:56:00,213 capen,41.7857829,-72.6826979,NORTHEAST,51,black,male,a3c5e74ce1,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Other,B,N,N,N
1039,11/29/13,19:11:00,130 nelson st,41.7880964,-72.6795952,NORTHEAST,33,black,male,a3c5e74ce1,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Other,B,N,N,V
1031,11/29/13,19:19:00,NILES AT GILLETT,41.7703288,-72.6994595,ASYLUM HILL,27,hispanic,male,a1e4b084bf,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Stop Sign,W,H,N,V
1018,11/29/13,19:33:00,niles at collins,41.770282,-72.700415,ASYLUM HILL,43,white,female,a1e4b084bf,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Stop Sign,W,N,N,V
1052,11/29/13,21:00:00,hamilton st at bartholomew,41.754188,-72.7038998,PARKVILLE,50,hispanic,male,263517e7c0,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Stop Sign,W,H,N,V
1027,11/29/13,22:55:00,341 ZION ST,41.7505349,-72.6940621,BEHIND THE ROCKS,27,hispanic,male,d83c8ba318,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Stop Sign,W,H,N,M
1002,11/29/13,23:14:00,ASYLUM AT HIGH,41.7676214,-72.6804077,DOWNTOWN,19,white,male,a2fb17314f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Traffic Control Signal,W,N,N,I
1070,11/29/13,23:40:00,RUSS AT PUTNAM ST,41.761622,-72.6904379,FROG HOLLOW,46,hispanic,male,8f61399bbd,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
1078,11/30/13,03:01:00,hamilton at zion,41.7533868,-72.6933899,FROG HOLLOW,27,black,male,289c9dcfb1,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Traffic Control Signal,B,N,N,I
1082,11/30/13,05:49:00,putnam st at ward st,41.7560938,-72.6906418,FROG HOLLOW,54,hispanic,female,e685919ecf,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Traffic Control Signal,W,H,N,M
1079,11/30/13,08:35:00,sigourney st at ashley s t,41.7745014,-72.6924444,ASYLUM HILL,30,white,male,bf93914299,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Moving Violation,W,N,N,I
1077,11/30/13,17:17:00,213 CAPEN ST,41.7857829,-72.6826979,NORTHEAST,57,black,male,a3c5e74ce1,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Other,B,N,N,V
1081,11/30/13,19:00:00,park st prospect st,41.758281,-72.689515,FROG HOLLOW,50,hispanic,male,263517e7c0,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Defective Lights,W,H,N,V
1080,11/30/13,20:40:00,639 windsor st,41.7842548,-72.6711443,CLAY-ARSENAL,55,black,male,5ff5566d6f,Hartford,vehicular,TRUE,FALSE,FALSE,arrest,FALSE,TRUE,TRUE,other,Other,B,N,I,M
1076,11/30/13,21:05:00,chatham at lyme st,41.7912005,-72.7026721,BLUE HILLS,37,black,male,531ec1b43e,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Stop Sign,B,N,N,W
1086,12/1/13,02:23:00,145 NEW BRITAIN AVE,41.7446933,-72.6875052,BARRY SQUARE,26,hispanic,female,1846878e1c,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
1090,12/1/13,18:30:00,385 GARDEN ST,41.7796096,-72.6853537,CLAY-ARSENAL,20,black,male,a3c5e74ce1,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,B,N,N,W
1087,12/1/13,18:53:00,PROSPECT AV AT NATALIE ST,41.757483,-72.714978,PARKVILLE,81,white,male,336cf207a7,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Defective Lights,W,N,N,V
1091,12/1/13,19:55:00,NEW PARK AV AT KANE ST,41.7512016,-72.7103748,PARKVILLE,56,black,male,336cf207a7,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,B,N,N,V
1084,12/1/13,20:20:00,30 NEW PARK AV,41.7561606,-72.7064724,PARKVILLE,33,black,male,336cf207a7,Hartford,vehicular,TRUE,FALSE,FALSE,arrest,NA,FALSE,FALSE,NA,Traffic Control Signal,B,N,N,U
1089,12/1/13,20:45:00,141 FRANKLIN AV,41.7475111,-72.6774762,BARRY SQUARE,25,hispanic,male,c92c08468a,Hartford,vehicular,TRUE,FALSE,TRUE,arrest,NA,FALSE,FALSE,NA,Defective Lights,W,H,N,V
1088,12/1/13,21:02:00,FRANKLIN AV AT SHULTAS PL,41.7482423,-72.6772522,BARRY SQUARE,32,hispanic,female,e8577fd4ce,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Defective Lights,W,H,N,M
1083,12/1/13,21:19:00,FRANKLIN AV AT ADELAIDE,41.742004,-72.6761613,SOUTH END,23,hispanic,male,e8577fd4ce,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Defective Lights,W,H,N,I
1085,12/1/13,21:40:00,FRANKLIN AV AT BENTON ST,41.7471943,-72.6770827,BARRY SQUARE,45,hispanic,male,21a87849c1,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Defective Lights,W,H,N,W
1106,12/2/13,00:52:00,FARMINGTON AT FOREST ST,41.7677114,-72.6998715,ASYLUM HILL,45,black,male,b3f44c20b4,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Moving Violation,B,N,N,M
1145,12/2/13,06:15:00,FLATBUSH AV AT NEWFIELD ST,41.742097,-72.7147412,BEHIND THE ROCKS,31,white,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
1146,12/2/13,06:25:00,FLATBUSH AV @ NEWFIELD AV,41.742097,-72.7147412,BEHIND THE ROCKS,61,white,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
1123,12/2/13,06:30:00,495 FLATBUSH,41.7399421,-72.7135954,BEHIND THE ROCKS,27,hispanic,female,5ff5566d6f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
1157,12/2/13,07:15:00,FLATBUSH AV @ NEWFIELD AV,41.742097,-72.7147412,BEHIND THE ROCKS,48,white,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
1142,12/2/13,07:25:00,FLATBUSH AV @ NEWFIELD AV,41.742097,-72.7147412,BEHIND THE ROCKS,29,black,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,B,N,N,I
1136,12/2/13,07:30:00,FLATBUSH AV @ NEWFIELD AV,41.742097,-72.7147412,BEHIND THE ROCKS,26,white,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
1151,12/2/13,07:35:00,FLATBUSH AV @ NEWFIELD AV,41.742097,-72.7147412,BEHIND THE ROCKS,44,hispanic,female,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
1140,12/2/13,07:50:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,67,white,female,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
1141,12/2/13,07:50:00,FLATBUSH AV @ NEWFIELD AV,41.742097,-72.7147412,BEHIND THE ROCKS,51,black,female,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,B,N,N,I
1168,12/2/13,08:09:00,FLATBUSH AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,60,white,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
1155,12/2/13,08:17:00,FLATBUSH AV @ NEWFIELD AV,41.742097,-72.7147412,BEHIND THE ROCKS,48,hispanic,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
1112,12/2/13,08:32:00,164 SOUTH MARSHALL ST,41.7647975,-72.6983342,ASYLUM HILL,27,hispanic,female,8d927f52b8,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Other,W,H,N,M
1116,12/2/13,08:35:00,FLATBUSH AV @ NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,21,black,female,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,B,N,N,I
1103,12/2/13,08:35:00,FLATBUSH AV @ NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,23,hispanic,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
1118,12/2/13,09:00:00,41 amity st,41.757984,-72.7102472,PARKVILLE,43,hispanic,female,6f73b6b0a3,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Display of Plates,W,H,N,V
1114,12/2/13,09:01:00,85 CHESTNUT ST,41.7748917,-72.6801114,CLAY-ARSENAL,39,black,male,d3be705adb,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Other,B,N,N,M
1139,12/2/13,09:01:00,FLATBUSH AV @ NEWFIELD AV,41.742097,-72.7147412,BEHIND THE ROCKS,51,white,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
1156,12/2/13,09:10:00,FLATBUSH AV AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,49,white,female,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
1128,12/2/13,09:15:00,FLATBUSH AV AT NEWFIELD,41.742097,-72.7147412,BEHIND THE ROCKS,44,black,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,B,N,N,I
1153,12/2/13,09:23:00,FLATBUSH AV @ NEWFIELD AV,41.742097,-72.7147412,BEHIND THE ROCKS,78,white,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
1171,12/2/13,09:50:00,100 NEW PARK A V,41.7540381,-72.7081872,PARKVILLE,28,white,male,6f73b6b0a3,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Stop Sign,W,N,N,W
1098,12/2/13,09:50:00,FLATBUSH AV @ NEWFIELD AV,41.742097,-72.7147412,BEHIND THE ROCKS,41,black,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,B,N,N,I
1165,12/2/13,09:50:00,FLATBUSH AV @ NEWFIELD AV,41.742097,-72.7147412,BEHIND THE ROCKS,57,white,female,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
1164,12/2/13,09:50:00,FLATBUSH AV @ NEWFIELD AV,41.742097,-72.7147412,BEHIND THE ROCKS,61,hispanic,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
1169,12/2/13,10:05:00,FLATBUSH AV @ NEWFIELD AV,41.742097,-72.7147412,BEHIND THE ROCKS,59,black,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,B,N,N,I
1150,12/2/13,10:05:00,FLATBUSH AV @ NEWFIELD AV,41.742097,-72.7147412,BEHIND THE ROCKS,53,hispanic,female,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
1132,12/2/13,10:05:00,FLATBUSH AV @ NEWFIELD AV,41.742097,-72.7147412,BEHIND THE ROCKS,78,white,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
1124,12/2/13,10:35:00,FLATBUSH AV @ NEWFIELD AV,41.742097,-72.7147412,BEHIND THE ROCKS,50,white,female,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
1133,12/2/13,10:48:00,FLATBUSH AV @ NEWFIELD AV,41.742097,-72.7147412,BEHIND THE ROCKS,55,white,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
1138,12/2/13,10:56:00,FLATBUSH AV @ NEWFIELD AV,41.742097,-72.7147412,BEHIND THE ROCKS,43,white,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
1097,12/2/13,10:56:00,FLATBUSH AV @ NEWFIELD AV,41.742097,-72.7147412,BEHIND THE ROCKS,66,hispanic,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
1100,12/2/13,11:01:00,FLATBUSH AV @ NEWFIELD AV,41.742097,-72.7147412,BEHIND THE ROCKS,62,black,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,B,N,N,I
1111,12/2/13,11:06:00,241 TRUMBULL ST,41.7683252,-72.6757947,DOWNTOWN,77,hispanic,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Moving Violation,W,H,N,I
1161,12/2/13,11:10:00,FLATBUSH AV @ NEWFIELD AV,41.742097,-72.7147412,BEHIND THE ROCKS,56,white,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
1105,12/2/13,11:10:00,1000 NEW BRITAIN AVE,41.730746,-72.7216296,NA,22,hispanic,female,a17d42fc95,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,TRUE,other,Traffic Control Signal,W,H,I,I
1167,12/2/13,11:20:00,FLATBUSH AV @ NEWFIELD AV,41.742097,-72.7147412,BEHIND THE ROCKS,60,black,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,B,N,N,I
1130,12/2/13,11:24:00,FLATBUSH AV @ NEWFIELD AV,41.742097,-72.7147412,BEHIND THE ROCKS,31,hispanic,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
